role,offset_seconds,FCV-501D_ACT,PIT-501D,PIT-516D,PIT-517D,PIT-518D,PIT-519D,PIT-521D,PIT-523D,PIT-529D,PIT-530D,PIT-532D,PIT-562D,PIT-591D,PT-502D,PT-503D,PT-525D,TE-504D,TE-506D,TE-507D-A,TE-508D,TE-509D,TE-514D-A,TE-515D-A,TE-516D,TE-517D,TE-521D,TE-522D,TE-523D,TE-524D,TE-525D,TE-526D,TE-529D,TE-530D-A,TE-531D-A,TE-532D,TE-533D,TE-534D,TE-535D,TE-536D,TE-537D,TE-538D,TE-539D,TE-540D,TE-541D,TE-542D,TE-543D,TE-544D,TE-545D,TE-546D,TE-547D,TE-548D,TE-549D,TE-550D,TIT-501D,TIT-505D,TIT-561D,VE-503D,VE-504D,VE-505D,VE-506D,VT-501D,VT-502D,XT-503D-X,XT-503D-Y,XT-504D-X,XT-504D-Y,XT-505D-X,XT-505D-Y,XT-506D-X,XT-506D-Y,XT-507D-X,XT-507D-Y,XT-508D-X,XT-508D-Y,ZT-502D-B,ZT-503D-A,ZT-503D-B,ZT-504D-B,ZY-503D
normal,12000,47.8153229,40.645443,22.334425,18.51609,2.173702,2.379603,0.9911826,3.52453256,4.50777769,5.136437,62.35612,6.92833,-0.001263246,41.10849,23.54965,16.6497383,48.57054,30.0743561,447.840027,747.6879,490.334656,85.0,75.0,323.476563,315.919,70.1394043,88.33074,97.56147,118.586563,112.611053,79.51976,32.4338,68.0,68.0,58.3170128,58.81911,56.0,58.87465,58.7277031,58.0,59.95802,60.0005341,60.0,79.0,79.0,84.79645,83.0,84.0,84.0,86.0,88.0,85.0,88.0,59.64348,101.803627,63.5898438,0.98865664,1.550294,2.23463774,6.38044,85.95343,5.2241416,37.0239944,69.4545441,32.3336639,43.8738365,21.7041168,12.3440447,13.3704262,12.1601191,8.381277,9.059531,6.69550467,9.989879,0,22.7453613,23.55988,0.07666107,22.9732742
normal,12600,48.2650032,40.5800133,22.5821247,18.7024078,2.210164,2.41002369,0.990747035,3.55752683,4.429503,5.11263561,62.33229,6.928912,-0.001260847,41.02195,23.9167385,16.81003,48.40538,29.7056541,449.420349,751.690063,491.463684,86.0,75.0,325.38678,315.2018,70.1531754,88.46606,97.5856857,118.9142,112.597137,79.65001,32.4509544,68.0,68.0,59.0079651,59.54802,56.0,59.5809174,59.45268,59.0,60.6892776,60.7474747,60.0,79.0,79.0,85.0,83.0,85.0,84.0,86.0,88.0,86.0,88.0,59.0626945,102.529991,65.31381,1.04599786,1.550294,2.22700429,6.37583637,85.19136,5.108767,36.7446747,68.8152542,32.28758,43.8552933,21.6854134,12.3439913,13.07948,12.0632257,8.371363,9.040829,6.71426058,9.776317,0,22.3872166,23.1612015,0.07139591,22.417511
normal,13200,49.48855,40.51219,23.2683468,19.22937,2.26653719,2.4725554,0.990294039,3.63166285,4.54345369,5.20223,62.463295,6.92874765,-0.001144574,40.9452667,24.5264721,17.1644325,50.3113365,29.480196,453.9036,761.979248,494.896057,86.0,75.0,327.49115,314.1684,70.23183,88.8211746,97.7641144,119.330284,113.529861,79.8919,32.4430122,68.0,68.0,60.00881,60.5764351,58.0,60.5650177,60.39239,60.0,61.70152,61.7439957,61.0,79.0,80.0,85.0,83.0,85.0,85.0,86.0,88.0,86.0,89.0,60.4816437,103.693588,65.8266449,1.04630387,1.550294,2.32710934,6.531421,83.15296,5.18598843,37.07148,69.17391,32.0030136,43.9407845,21.4810448,12.2667742,13.1590605,12.0729876,8.419962,8.981799,6.55982637,9.660415,0,21.1916084,21.9719543,0.0783545,21.3152657
normal,13800,48.8732948,40.55504,23.0047264,19.0241737,2.24553633,2.45083475,0.9904844,3.60185933,4.5938096,5.21803856,62.4444,6.93735027,-0.001170136,40.977417,24.281456,17.0062065,51.31218,29.5003662,452.1727,757.6747,493.477417,86.0,75.0,329.102661,314.000183,70.25336,88.4958649,97.71476,119.3798,112.933327,79.86443,32.55948,68.0,68.0,60.67433,61.28022,58.7946434,61.2976265,61.1376381,61.0,62.43913,62.5011368,62.0,79.0,80.0,85.0,83.0,85.0,85.0,86.0,88.0,86.0,89.0,61.78807,104.40139,65.4091,0.968933761,1.550294,2.457348,5.80617762,76.72831,5.068869,36.80348,69.3696,31.5387936,42.8952179,21.6072235,12.3924036,13.4980259,12.2185144,8.342779,8.982535,6.63719654,9.824729,0,21.7855873,22.480484,0.07442439,21.907177
normal,14400,49.1770821,40.67905,23.2395077,19.2052937,2.27208281,2.47589517,0.990406752,3.62864852,4.611729,5.221393,62.4590454,6.93273258,-0.001156085,41.09749,24.4853134,17.1429729,50.72216,29.428936,453.4885,760.7882,494.590454,86.0,75.0,330.298065,313.636444,70.2762,89.20292,97.80639,119.675682,113.269646,79.83407,32.4442062,68.0,68.0,61.0418968,61.6696625,59.0,61.67718,61.4881,61.2018127,62.8731155,62.93943,62.7981873,79.0,80.0,85.0,83.0,85.0,85.0,86.0,89.0,86.0,89.0,61.4534836,104.723129,65.01052,1.04627275,1.550294,2.44518828,6.067717,77.62225,5.26382542,37.19816,69.6392,32.25528,43.67936,21.626339,12.2570124,12.9756927,12.00588,8.381277,9.030639,6.6083045,9.766677,0,21.3858528,22.1138325,0.0782863,21.6036739
normal,15000,49.2492943,40.4223,23.15826,19.1586876,2.26636338,2.47246981,0.989453435,3.62334538,4.62318945,5.14175749,62.377697,6.93514442,-0.001139042,40.878376,24.4669361,17.10894,49.9432831,29.188858,453.014282,759.9051,494.205933,86.0,75.0,330.756226,313.7641,70.2236557,88.93887,97.8679657,119.58876,113.76152,79.96646,32.4906158,68.0,68.0,61.4031258,61.9581032,59.8012,62.00632,61.8261681,61.8012,63.19513,63.2493629,62.1988,79.0,80.0,85.0,83.0,85.0,85.0,86.0,88.0,86.0,89.0,60.4206657,104.984245,64.55923,1.06582713,1.550294,2.43911,6.02499676,76.40977,5.14696836,37.4294472,69.9958344,32.0620766,43.3209724,21.4227772,12.2666435,13.720335,12.3346434,8.342462,9.001453,6.598381,9.863862,0,21.4669228,22.1405048,0.07564037,21.6028957
normal,15600,49.79588,40.4817734,23.5133762,19.4363575,2.29681087,2.50362,0.9898277,3.66585565,4.52015257,5.237255,62.4961281,6.924025,-0.001120189,40.91452,24.8125782,17.317894,49.1176949,28.8,455.320984,765.0449,495.872284,86.0,75.0,331.417969,313.537,70.25275,88.8243256,97.8411942,119.716415,113.312088,79.89081,32.3348351,68.0,68.0,61.515358,62.1603851,59.0,62.17144,62.0080223,62.0,63.3850861,63.4157143,62.7997055,79.0,80.0,85.0,83.0,85.0,85.0,86.0,89.0,86.0,89.0,59.59999,105.1751,65.79532,1.06582713,1.550294,2.46735263,6.59868956,82.04957,5.400209,37.5852127,70.470665,31.9941521,43.9797478,21.2391281,12.2085657,13.865243,12.5863647,8.342534,8.817297,6.54030275,9.708745,0,20.5761414,21.3952656,0.07854431,20.7795353
normal,16200,49.72021,40.4977875,23.4747963,19.3961315,2.29835868,2.49981523,0.9896725,3.65912318,4.506958,5.19623661,62.45366,6.92815971,-0.001127161,40.8954353,24.7246361,17.2856884,50.3225,28.589653,454.697571,763.67395,495.136871,86.0,75.0,332.264343,313.528137,70.24769,89.042984,97.86014,119.770905,113.526855,79.9731445,32.3956451,68.0,68.0,61.85509,62.4485168,60.0,62.4798737,62.3883667,62.79643,63.7349625,63.777256,63.0,79.0,80.0,85.0,83.0,85.0,85.0,86.0,89.0,86.0,89.0,60.4145851,105.434509,65.99289,1.06582713,1.550294,2.45525,6.46203375,80.85285,5.10855675,38.06837,71.32079,31.83207,43.4206924,21.4430237,12.305459,13.6996851,12.449934,8.342692,8.91419,6.550165,9.708198,0,20.72109,21.53161,0.073825344,20.9093666
normal,16800,49.85136,40.4898529,23.5233288,19.42908,2.290976,2.50274682,0.989461541,3.66216183,4.495259,5.151765,62.39299,6.929912,-0.00113052,40.88698,24.7820377,17.3141613,51.65678,28.3927345,454.702179,764.1319,495.273346,86.0,75.0,332.7841,313.552673,70.26313,88.96039,97.96579,119.752846,113.720856,80.0344,32.4097328,68.0,68.0,62.083847,62.6872177,60.0,62.71268,62.565197,62.0,63.95988,63.9757347,63.0,79.0,80.0,85.0,83.0,85.0,85.0,86.0,89.0,86.0,89.0,61.5660553,105.6801,65.60482,1.06582713,1.550294,2.4117763,6.54226637,82.0567245,5.419219,38.1261253,71.60349,32.08083,43.91236,21.4232674,12.2766752,13.5552416,12.3440742,8.39110851,8.991422,6.550134,9.805894,0,20.5998363,21.4227772,0.07312159,20.7340755
normal,17400,50.20003,40.4710846,23.6959343,19.5607376,2.312406,2.519565,0.98916316,3.68094969,4.45391226,5.15728664,62.4128,6.924741,-0.001170841,40.87056,24.9971027,17.4015961,51.3723068,28.33609,455.467133,766.2396,496.0408,87.0,75.0,333.072662,313.237518,70.23523,88.8624344,97.95302,119.8724,114.054474,79.90025,32.40747,68.0,68.0,62.2672577,62.8246536,60.0,62.9279442,62.79899,62.0,64.16556,64.19327,64.0,79.0,80.0,86.0,83.0,85.0,85.0,86.0,89.0,86.0,89.0,61.7244873,105.758865,64.78751,1.06582713,1.550294,2.54103732,6.81028557,83.3971,5.419234,38.63942,72.73606,32.2156639,44.41371,21.2968884,12.305459,13.2371569,12.2963228,8.362313,8.885399,6.51151133,9.670374,0,20.2809772,21.0908661,0.081263974,20.45553
normal,18000,50.1786575,40.463295,23.714407,19.5762882,2.313968,2.52535963,0.98915416,3.68526077,4.666115,5.20932627,62.4656,6.931468,-0.001062529,40.88296,24.9462242,17.4288845,50.7123528,28.1996365,455.5973,766.4049,496.171783,87.0,75.0,333.552856,313.218781,70.24117,89.09752,97.81154,119.800919,114.057549,79.8477249,32.4297447,68.0,68.0,62.495327,63.1428375,60.20358,63.1614037,62.9935951,63.0,64.42347,64.42347,64.0,79.0,80.0,86.0,83.0,85.0,85.0,86.0,89.0,86.0,89.0,60.92002,105.985336,65.91944,1.06582713,1.57001936,2.42473245,6.21887445,75.51766,5.2042923,38.5061226,72.49684,31.90491,43.83526,21.4233,12.3341808,13.4403248,12.3539057,8.381277,8.865744,6.50171852,9.737784,0,20.45106,21.1168842,0.07736879,20.5670128
normal,18600,50.15446,40.4564056,23.650259,19.519352,2.314948,2.52240968,0.9892149,3.6811192,4.49275064,5.229377,62.47055,6.93063068,-0.001079897,40.8694763,24.9426842,17.396162,50.27427,28.2893486,455.301453,765.693054,495.79657,87.0,75.0,333.5427,313.3865,70.23312,88.85166,97.712616,119.72934,113.846695,79.98367,32.3796654,68.0,68.0,62.5741348,63.175724,60.8009453,63.2530022,63.06047,62.8009453,64.4998245,64.48427,64.0,79.0,80.0,86.0,83.0,85.0,85.0,86.0,89.0,86.0,89.0,60.4803658,105.959755,65.89255,1.06582713,1.550294,2.262099,6.000541,74.5015945,5.18575048,39.1550255,72.8156052,31.9263687,44.35788,21.6559,12.3151026,13.4775934,12.2762995,8.429724,8.836584,6.47234,9.738013,0,20.63995,21.20006,0.0777308,20.70769
normal,19200,50.20961,40.46507,23.7015877,19.5567,2.31535149,2.52522779,0.989276767,3.685318,4.62852573,5.163051,62.41404,6.931222,-0.001066673,40.87848,24.9827747,17.4216652,50.6449,28.2070065,455.5222,766.5471,496.07016,87.0,75.0,333.664581,313.3128,70.20462,89.01656,97.88114,119.83255,113.989037,79.87069,32.45914,68.0,68.0,62.62309,63.24375,60.2001076,63.2836456,63.0758476,63.0,64.51004,64.52169,64.0,79.0,80.0,86.0,83.0,85.0,85.0,86.0,89.0,86.0,89.0,60.66258,105.995415,64.84101,1.06582713,1.62779844,2.4566648,6.06003571,75.44114,5.32229137,39.38721,73.02858,32.1686554,44.3191032,21.4328251,12.3151531,13.5262432,12.3539057,8.381277,8.875438,6.491856,9.766868,0,20.420805,21.0726738,0.07465277,20.5111637
normal,19800,50.22694,40.47474,23.7238369,19.5665359,2.315881,2.525071,0.988782644,3.684327,4.52209663,5.2519393,62.5001335,6.93086147,-0.001074459,40.8783646,24.9717884,17.413847,51.22484,28.1070671,455.363,766.254,495.8233,87.0,75.0,333.824432,313.480255,70.16429,88.859,97.74033,119.76474,113.24762,80.08301,32.4508858,68.0,68.0,62.63784,63.28254,60.0,63.3278,63.1588478,63.0,64.62587,64.645874,64.0,79.0,80.0,86.0,83.0,85.0,85.0,86.0,89.0,86.0,89.0,61.49362,106.072441,66.0088043,1.06582713,1.6277945,2.468869,6.03181267,75.47994,5.244315,39.7941246,73.42583,32.38185,44.7162933,21.5878315,12.34421,13.4778757,12.34421,8.361884,8.87544,6.54030275,9.718391,0,20.39693,21.0703526,0.07931283,20.5296059
normal,20400,50.1207581,40.480484,23.6674614,19.5291672,2.31657767,2.52112055,0.9885855,3.67838836,4.59278727,5.20258856,62.45199,6.93488,-0.001091254,40.8679428,24.9379635,17.3894844,51.8485756,27.9764671,454.984772,765.0935,495.3382,87.0,75.0,333.6672,313.422852,70.1678848,89.0806961,97.76764,119.720505,113.529869,80.03846,32.4935951,68.0,68.0,62.65701,63.30367,60.2010269,63.3497658,63.1702538,63.0,64.58079,64.58079,64.0,79.0,80.0,86.0,83.0,85.0,85.0,86.0,89.0,86.0,89.0,61.9841576,106.144035,65.76372,1.16272056,1.64718747,2.327675,5.851042,74.81193,5.185943,40.7534027,74.38515,33.194973,45.53914,21.5977325,12.3249369,13.1290531,12.169858,8.381277,8.991606,6.6079793,9.679599,0,20.65185,21.21171,0.08129661,20.6548347
normal,21000,50.28035,40.46939,23.74072,19.5750332,2.318275,2.52637625,0.988630235,3.68714738,4.540171,5.19063473,62.4526939,6.93406,-0.001065937,40.8849144,25.031929,17.4341564,51.7580223,28.0271683,455.4444,766.581055,495.886749,87.0,75.0,333.621582,313.319031,70.1649246,88.79115,97.7635956,119.766006,113.664383,79.89372,32.4525261,68.0,68.0,62.58247,63.24643,60.2000656,63.31639,63.1738,63.0,64.58262,64.58262,64.0,79.0,80.0,86.0,84.0,85.0,85.0,86.0,89.0,86.0,89.0,61.8661728,106.211487,65.96754,1.16272056,1.64718747,2.38419,6.08215666,77.34033,5.361304,40.97622,75.11177,32.8371964,45.2395477,21.5297,12.3442135,13.3616266,12.3635979,8.381277,9.011085,6.53061,9.75715351,0,20.3629532,21.0194435,0.08029155,20.47806
normal,21600,50.17223,40.46036,23.70245,19.5546436,2.31773019,2.524881,0.9891356,3.68341565,4.61874151,5.17163467,62.4268837,6.927813,-0.001058317,40.8480721,24.9520149,17.4182987,51.0859871,27.9572563,455.206421,765.7668,495.663818,87.0,75.0,333.798157,313.361847,70.14308,88.8415756,97.8225861,119.716255,113.485123,79.8558044,32.502594,68.0,68.0,62.6571121,63.30008,60.201,63.4044838,63.20889,63.0,64.63824,64.63824,64.0,79.0,80.0,86.0,84.0,85.0,85.0,86.0,89.0,86.0,89.0,61.3318,106.143631,64.82888,1.16272056,1.64718747,2.5085392,6.018025,75.98461,5.575366,41.0445671,75.62553,32.8380852,45.4342232,21.4329128,12.3926144,13.496666,12.4505568,8.381277,8.991609,6.51133156,9.640891,0,20.5353413,21.16889,0.08217217,20.5942669
normal,22200,50.2222366,40.48494,23.6911831,19.54905,2.32004285,2.524439,0.988562644,3.682985,4.6170187,5.09455156,62.34627,6.93118048,-0.001086081,40.8732834,24.9770069,17.4121571,50.49763,27.8753052,454.960022,765.41626,495.3457,87.0,75.0,333.604065,313.516418,70.1404343,88.8502045,97.7664948,119.7416,113.600121,79.7761,32.4865837,68.0,68.0,62.67384,63.31973,60.2012939,63.41932,63.2101021,63.0,64.638916,64.638916,64.7987061,79.0,80.0,86.0,83.0,85.0,85.0,86.0,89.0,86.0,89.0,60.9068642,106.135216,65.62488,1.16272056,1.64718747,2.49634957,5.98511648,76.989975,5.28344727,41.0928574,75.87633,33.1280975,45.7921867,21.5779667,12.3831615,12.9547691,12.218318,8.429724,8.885248,6.501608,9.669834,0,20.50259,21.1130524,0.08284883,20.5627518
normal,22800,50.06463,40.48848,23.6578484,19.52021,2.31014347,2.51881027,0.9891677,3.67609978,4.564756,5.145874,62.3971672,6.931762,-0.001038917,40.8820152,24.9141655,17.3855324,50.5370636,28.01067,454.711975,764.8553,494.9937,87.0,75.0,333.681671,313.544678,70.1508255,88.82597,97.7562943,119.608948,113.883926,79.7080154,32.51967,68.0,68.0,62.617794,63.21655,60.20491,63.30556,63.14194,63.0,64.5877,64.61814,64.0,79.0,80.0,86.0,83.0,85.0,85.0,86.0,89.0,86.0,89.0,60.7587662,105.932793,65.08935,1.16272056,1.64718747,2.46020055,5.74953461,74.09484,5.108818,40.9287148,74.76198,33.0744,45.8667068,21.6842613,12.4321346,13.0817957,12.3153868,8.43965149,9.068269,6.54030275,9.69926548,0,20.6133671,21.2367668,0.08437808,20.710043
normal,23400,50.19068,40.4715958,23.6684036,19.5240631,2.30593228,2.51850247,0.988519251,3.67584062,4.4992,5.1502,62.40616,6.93469667,-0.001079677,40.8407936,24.9974365,17.3794651,50.4511223,28.1209564,455.018921,765.1859,495.3747,87.0,75.0,333.344879,313.6575,70.12889,88.69722,97.7846146,119.601761,113.905075,79.79266,32.4585533,68.0,68.0,62.60288,63.22197,60.7968941,63.30159,63.14135,63.0,64.57039,64.5862656,64.0,80.0,81.0,86.0,83.2031,85.0,85.0,86.0,89.0,86.0,89.0,60.59465,105.995613,65.9981,1.16272056,1.64718747,2.486469,5.769914,74.7237244,5.26382542,40.97681,75.0265,32.85444,45.59667,21.4232769,12.4121923,13.32284,12.4023523,8.3525095,9.011085,6.550143,9.650731,0,20.5637,21.20492,0.085687056,20.58803
normal,24000,50.3042145,40.451004,23.76075,19.586338,2.32107925,2.52652979,0.988653958,3.68564558,4.623315,5.14955664,62.4068565,6.93268776,-0.001057142,40.8617058,24.9853,17.418108,50.6428032,28.0616379,455.463928,766.107361,495.676971,87.0,75.0,333.656219,313.424133,70.1428146,88.7966461,97.83877,119.710228,113.983353,79.76519,32.5028725,68.0,68.0,62.66331,63.2869225,60.800518,63.3628654,63.1834221,62.800518,64.62001,64.63164,64.0,80.0,81.0,86.0,84.0,85.80052,85.0,87.0,89.0,86.0,89.0,60.6257362,106.186554,64.90048,1.16272056,1.64718747,2.51692128,6.013459,76.74947,5.107759,41.0440063,74.9664841,32.2358742,45.13286,21.5684414,12.4411345,13.2067442,12.37336,8.439388,8.885072,6.54030275,9.766777,0,20.3884068,21.054945,0.08550345,20.4919472
normal,24600,50.3457031,40.48397,23.7973671,19.6233139,2.322575,2.52850914,0.9885135,3.69105983,4.65961742,5.191937,62.4443855,6.927566,-0.001059727,40.88737,25.06024,17.4367847,50.4624519,27.9070263,455.667175,766.747742,495.8619,87.0,75.0,333.74118,313.454346,70.1791458,88.98189,97.82975,119.84008,113.343811,79.93336,32.33937,68.0,68.0,62.7,63.3575325,60.204895,63.4166946,63.25125,63.204895,64.69253,64.69253,64.0,80.0,81.0,86.0,84.0,86.0,85.0,87.0,89.0,86.0,89.0,60.61703,106.24752,65.40573,1.16272056,1.64718747,2.60691,6.1334424,77.10728,5.341331,41.44933,75.32468,32.8742638,45.6939659,21.4904766,12.3539057,13.1973524,12.4408722,8.429724,8.855817,6.560156,9.669485,0,20.2254524,20.9279022,0.08298862,20.2972317
normal,25200,50.2801743,40.47356,23.7195721,19.56718,2.31452155,2.524692,0.9889741,3.683823,4.57207346,5.242452,62.4970474,6.930442,-0.001063935,40.8354645,24.96253,17.4058819,50.1106644,27.9987335,455.221619,765.819031,495.521881,87.0,75.0,333.773,313.408264,70.17689,88.79995,97.6577759,119.743965,113.4167,79.74975,32.207943,68.0,68.0,62.66427,63.3097878,60.8010521,63.38945,63.18721,63.0,64.65098,64.63494,64.0,80.0,81.0,86.0,83.0,85.0,85.0,86.0,89.0,86.0,89.0,60.4074059,106.18074,64.85171,1.16272056,1.64718747,2.590101,6.06838846,75.26688,5.205133,41.56726,75.48984,32.7398148,45.54927,21.5392456,12.4119911,13.4009666,12.3830757,8.439363,8.807404,6.45304775,9.630998,0,20.4160213,21.0656071,0.08056949,20.5469589
normal,25800,50.2188759,40.47637,23.7080688,19.56756,2.32257342,2.52690673,0.9889524,3.68629551,4.500704,5.230418,62.4852943,6.93210649,-0.001022691,40.8369141,24.9636288,17.42823,49.9245453,27.8694973,455.2323,766.1537,495.577454,87.0,75.0,333.9178,313.4257,70.18124,88.60493,97.67247,119.705978,113.418938,79.90657,32.27819,68.0,68.0,62.6498566,63.26506,60.1993332,63.306076,63.1297,63.0,64.57153,64.55991,64.0,80.0,81.0,86.0,84.0,86.0,85.0,87.0,89.0,86.0,89.0,60.21609,106.122833,66.66287,1.16272056,1.64718747,2.58482051,6.20200539,77.51535,5.30301142,41.84812,75.1503143,33.14687,46.41144,21.43259,12.4120092,12.6057959,12.2183838,8.400591,8.972295,6.46272373,9.611919,0,20.3750172,21.0347443,0.081859894,20.50884
normal,26400,50.2182045,40.48009,23.7010155,19.5753822,2.323139,2.53034329,0.988689065,3.68887234,4.51327658,5.181875,62.43937,6.929768,-0.001056907,40.83786,24.9680233,17.44843,50.0707932,27.80808,455.5334,766.54895,495.776459,87.0,75.0,333.9211,313.468445,70.133606,88.94566,97.7659149,119.832611,114.009155,79.86345,32.2455864,68.19984,68.0,62.6605225,63.3029976,60.19984,63.3791122,63.2101974,63.0,64.63725,64.59062,64.0,80.0,81.0,86.0,84.0,86.0,85.0,87.0,89.0,86.0,89.0,60.0541039,106.051857,65.64051,1.16272056,1.64718747,2.62145519,6.32401657,77.03016,5.107829,42.88504,76.72019,33.6800537,46.64444,21.51033,12.450799,12.9256611,12.2667322,8.468489,8.962638,6.4821744,9.718421,0,20.34477,21.0359783,0.08223809,20.4267578
normal,27000,50.0802,40.4946823,23.6332684,19.5143166,2.3200202,2.52572036,0.9892541,3.68172669,4.51870632,5.177678,62.43125,6.930541,-0.001054899,40.8766747,24.97387,17.4024448,49.97545,27.9207745,454.9952,765.5037,495.46402,87.0,75.0,334.106476,313.602966,70.14359,88.89123,97.773,119.717735,113.951134,79.82722,32.2716675,69.0,68.0,62.65087,63.2536926,60.7981453,63.35369,63.1818,63.0,64.57423,64.6325,64.0,80.0,81.0,86.0,84.0,86.0,85.0,87.0,89.0,86.0,89.0,60.1159859,106.100784,64.6487656,1.16272056,1.64718747,2.61922956,6.190418,75.36529,5.166347,42.923317,76.738205,33.9802361,46.7035065,21.4329948,12.4703569,12.56725,12.1601191,8.419945,8.89508152,6.52074432,9.583115,0,20.5603123,21.2006874,0.08561046,20.6720123
normal,27600,50.0311546,40.49177,23.6588078,19.530571,2.31779861,2.52678823,0.989314258,3.68194985,4.59001446,5.12383127,62.3723946,6.92956972,-0.00105377,40.9127121,24.9038239,17.4038849,50.18412,27.9207535,455.204285,765.7268,495.5037,87.0,75.0,333.679749,313.553253,70.1184845,88.98548,97.80016,119.760765,114.079704,79.80258,32.1473122,69.0,68.0,62.600502,63.2081,60.0,63.302845,63.0631866,62.2030678,64.5272141,64.5776443,64.0,80.0,81.0,86.0,84.0,86.0,85.0,87.0,89.0,86.0,89.0,60.4100723,106.073265,65.51225,1.16272056,1.64718747,2.585709,6.273515,76.57603,5.38109875,42.9237671,76.0544357,34.0769539,47.3520927,21.5973854,12.4992456,12.0738068,12.0147791,8.468332,9.030761,6.44340944,9.603025,0,20.5152187,21.1492844,0.08965647,20.5920677
normal,28200,50.32394,40.4550362,23.74613,19.5965862,2.32443762,2.53207016,0.988541365,3.69247079,4.52254,5.162166,62.42417,6.92726469,-0.001053574,40.8399849,25.0445023,17.4519367,50.1939774,28.1276722,455.9689,767.2705,496.32428,87.0,75.0,334.1412,313.4979,70.17405,88.77019,97.86345,119.871231,114.026138,80.01536,32.3941078,69.0,68.0,62.6987457,63.2794151,60.0,63.39007,63.21482,63.0,64.6454239,64.6454239,64.79585,80.0,81.0,86.0,84.0,86.0,85.0,87.0,89.0,87.0,90.0,60.644928,106.417381,64.7863,1.16272056,1.64718747,2.60590267,6.4226346,77.23391,5.361304,42.5075264,76.63076,33.79601,47.2355232,21.51033,12.4023523,12.6821375,12.0632257,8.439614,8.981414,6.4631896,9.456995,0,20.2987652,21.0239639,0.0866164,20.4145756
normal,28800,50.23403,40.45431,23.7630672,19.6045475,2.32906151,2.53292632,0.9881762,3.69270825,4.603648,5.18362474,62.4404221,6.92443371,-0.001034467,40.8749123,24.9790668,17.46126,50.7458572,28.1967373,456.126129,767.543945,496.441071,87.0,75.0,334.319366,313.6275,70.19231,89.00682,97.8719,119.893105,114.106812,79.7598,32.4076576,69.0,68.0,62.793026,63.42607,60.0,63.4376831,63.36643,63.0,64.76436,64.7483139,64.80161,80.0,81.0,86.0,84.0,86.0,85.0,87.0,89.0,87.0,90.0,60.90189,106.517395,65.3159943,1.16272056,1.550294,2.698537,6.55217171,78.00996,5.24448729,42.1494026,75.684906,33.2828751,46.8967857,21.4322681,12.46041,12.6265364,12.1312857,8.420113,8.933413,6.491856,9.553609,0,20.2400589,20.96268,0.09580996,20.3998089
normal,29400,50.3114738,40.4599037,23.7639332,19.5971622,2.33226848,2.53199959,0.9890814,3.69156885,4.582618,5.216413,62.47613,6.92833376,-0.001078599,40.8553543,25.04033,17.437254,51.2690849,28.17852,456.213623,767.4687,496.661652,87.0,75.0,334.585,313.614441,70.22832,88.91272,97.81287,119.967125,114.049042,79.96983,32.3495,69.0,68.0,62.8201637,63.5062447,61.0,63.5485229,63.3616,63.0,64.81401,64.82575,64.20142,80.0,81.0,86.0,84.0,86.0,85.0,87.0,89.0,87.0,90.0,61.1921158,106.597221,66.49581,1.16272056,1.64718747,2.603135,6.32180834,76.74025,5.088504,42.2744446,75.5486,33.84437,47.3021049,21.5584316,12.5281754,12.4800739,12.0534678,8.497687,9.12715,6.433651,9.660408,0,20.30579,21.0337639,0.088374265,20.372221
normal,30000,50.2058258,40.4716568,23.7337685,19.5804653,2.32460117,2.53215146,0.9895364,3.690753,4.590738,5.213109,62.4569626,6.92476463,-0.001031503,40.870903,24.9858742,17.43444,51.05248,28.0337353,455.876,766.8709,496.2733,87.0,75.0,334.2741,313.7456,70.23093,88.98999,97.808075,119.910385,113.451637,80.17337,32.3895,69.0,68.0,62.89131,63.4772835,60.0,63.5225,63.37468,63.19852,64.85271,64.86427,64.8014755,80.0,81.8014755,86.0,84.0,86.0,85.0,87.0,89.0,87.0,90.0,61.3204575,106.658775,64.50144,1.16272056,1.550294,2.58249545,6.27290964,76.9529343,5.34195232,42.2747269,75.45073,33.3217049,46.5765,21.568037,12.4896278,11.7344332,11.908268,8.439342,9.020702,6.45302725,9.49519348,0,20.34955,21.04913,0.08746857,20.4733524
normal,30600,50.3724556,40.4568,23.7870884,19.6118946,2.32400584,2.53149939,0.9892147,3.69018388,4.50197744,5.207479,62.4777946,6.925261,-0.001072922,40.85553,25.0883465,17.4487534,51.1043854,28.3081,456.6437,767.8793,496.836517,87.0,75.0,334.351,313.727356,70.23314,88.9564,97.87994,119.934563,113.490433,79.90853,32.35464,69.0,69.0,62.83593,63.5024376,60.801,63.5763969,63.3687859,63.0,64.7865753,64.83327,64.199,80.0,82.0,86.0,84.0,86.0,85.0,87.0,89.0,87.0,90.0,61.2436676,106.742981,64.77545,1.16272056,1.550294,2.596178,6.30569935,76.41995,5.302622,42.1968269,75.70265,33.37013,46.73177,21.7041168,12.47008,11.5881567,11.9566917,8.429724,8.962638,6.51138,9.669814,0,20.298727,20.99092,0.09129545,20.3918171
