role,offset_seconds,FIT-001AB_SOMA,FIT-304AB_SOMA,FIT_SOMAGAS,LIT-001A,LIT-001B,LIT-004,LIT-007A,LIT-007B,LIT-008,MIT-001,PDIT-009A,PDIT-009B,PDIT-012A,PDIT-012B,PDIT-054,PDIT-055,PDIT-056,PIT-037,PIT-038,TIT-010,TIT-034,TIT-035,TIT-036,TIT-040,TIT-041,TIT-042,TIT-043,TIT-044,TIT-045
normal,24300,986.6217,26935.9336,5769606.905,32.87653,30.1650829,42.5196877,15.6013956,53.0146637,44.7006454,0.4699402,0.7248834,16.3263741,8.495496,6.170619,16.93236,28.1005669,0.0,7689.88428,7802.55127,34.1285553,33.5238762,33.85254,203.964142,33.6895027,33.6022453,127.681709,33.9710464,34.2322769,215.381332
normal,24600,986.805664,26935.9336,5769606.905,32.9590225,30.4331112,30.6800232,15.6752615,53.3365631,45.1670761,0.4641037,0.723594666,16.60325,8.341399,6.04770565,17.1132145,28.37253,0.0,7698.07959,7812.97754,34.1285553,34.354248,34.0291176,213.253021,33.6895027,33.70171,135.862808,33.843605,34.1796875,223.088608
normal,24900,1006.40936,26935.9336,5769606.905,33.32309,31.2637863,16.8553658,15.6359921,53.1700058,45.1746826,0.464736938,0.720393956,16.6296139,8.438989,6.11945868,16.814785,28.4940414,0.0,7697.3125,7811.64,33.9978943,33.5513763,34.0390129,220.771027,33.6271973,33.70171,146.169662,33.843605,34.1796875,229.056839
normal,25200,993.9761,26935.9336,5769606.905,33.95116,31.56488,14.0685043,15.7866631,53.590538,44.9791222,0.46495977,0.720214844,16.3481979,8.434084,6.219587,16.4479561,28.6474934,0.0,7688.99756,7801.206,33.9978943,34.50977,33.8581657,225.657486,33.6271973,33.73711,157.39772,33.9574242,34.19458,231.689255
normal,25500,995.076,26935.9336,5769606.905,32.0781,30.4693089,16.8901215,15.5598593,53.5807877,45.0017853,0.463931084,0.7289964,16.3996544,8.466596,6.11755371,16.5883884,29.1573677,0.0,7691.92773,7806.6626,34.06346,33.6470222,33.8482437,228.323868,33.6524429,33.73711,167.176483,33.9574242,34.19458,232.512558
normal,25800,990.243164,26935.9336,5769606.905,31.7056046,28.8516,22.4898262,15.57036,53.40153,44.0060043,0.452271819,0.7294769,16.5272713,8.562564,6.20181,16.3444328,29.07633,0.0,7690.35742,7805.18359,34.06346,34.33247,33.8354645,228.370117,33.6524429,33.6994629,175.998917,33.95576,34.1990242,232.512558
normal,26100,985.7203,26935.9336,5769606.905,34.28128,32.673214,25.8122959,16.2442513,54.0982742,45.9828339,0.470321655,0.723160565,16.2531261,8.158248,5.88680029,16.3161182,27.8225212,0.0,7688.59131,7803.708,34.0331268,33.49131,33.8347664,229.236572,33.6466331,33.6994629,184.374023,33.95576,34.1990242,233.074615
normal,26400,986.361,26935.9336,5769606.905,33.93987,31.0583916,27.1761265,15.9293747,53.0373764,45.0345459,0.4620744,0.722816467,16.6528168,8.53162,6.085524,16.5748444,28.5924377,0.0,7696.17236,7810.043,34.0331268,33.49131,33.83736,229.236572,33.6466331,33.65747,191.07489,33.95879,34.1644058,233.074615
normal,26700,1000.31091,26935.9336,5769606.905,32.9800873,31.3585358,26.786335,15.9463081,53.6877,45.77255,0.46627304,0.691604853,16.3794785,8.445491,6.2130723,16.4607754,28.7543449,0.0,7687.852,7800.2627,34.07921,33.8443375,33.8375,229.78653,33.6348648,33.65747,196.439163,33.95879,34.1644058,233.239853
normal,27000,991.884155,26935.9336,5769606.905,31.1073418,29.614172,24.5903015,15.6491022,53.0534821,45.3468246,0.468023926,0.68989563,16.304491,8.495679,6.08576965,16.5845184,28.7740784,0.0,7697.026,7811.96533,34.07921,33.8443375,33.8376846,229.78653,33.6348648,33.612648,200.010147,33.95464,34.193264,233.239853
normal,27300,993.192749,26935.9336,5769606.905,32.05761,30.7057323,18.633503,15.6248512,53.7677,45.079464,0.465705872,0.688599169,16.564436,8.513433,6.044852,16.6716423,28.8610363,0.0,7695.31055,7808.83154,33.9654541,33.90884,33.8376961,229.7354,33.6632347,33.612648,203.386246,33.95464,34.193264,233.16861
normal,27600,1002.40741,26935.9336,5769606.905,30.5330448,29.25043,14.1853008,15.3949795,53.0413132,44.5065346,0.4687215,0.688476563,16.426012,8.5943985,6.246579,16.6992,29.0942345,0.0,7691.9126,7809.987,33.9654541,33.90884,33.8002777,229.7354,33.6632347,33.5430679,206.062271,33.9336929,34.18716,233.16861
normal,27900,1002.65057,26935.9336,5769606.905,29.7127113,29.4641171,6.51435471,15.59659,52.34236,44.50406,0.464355469,0.68747133,16.5652,8.508698,6.243628,17.0300827,29.2740211,0.0,7699.218,7813.55762,34.0635376,33.9296875,33.7981949,229.813583,33.742775,33.5430679,207.901672,33.9336929,34.18716,233.132919
normal,28200,995.029663,26935.9336,5769606.905,30.4081726,28.888298,-1.05940855,15.4669123,54.0341225,45.3182564,0.4615329,0.6874161,16.6509323,8.608308,6.32404852,16.8725147,29.1219234,0.0,7696.12354,7810.37061,34.0635376,33.9296875,33.8954239,229.813583,33.742775,33.7135277,208.89151,34.00376,34.1589355,233.132919
normal,28500,996.1958,26935.9336,5769606.905,32.7945747,30.9459114,-1.51525044,15.7719774,53.3743744,45.09563,0.464096069,0.6948411,16.4695339,8.551282,6.235047,16.3009052,28.7036629,0.0,7688.96875,7802.08057,34.188324,33.97632,33.9007835,229.898926,33.7361336,33.7135277,210.538788,34.00376,34.1589355,233.060257
normal,28800,1005.72546,26935.9336,5769606.905,32.43897,30.4488716,-0.957686,15.61439,53.8224373,44.6580734,0.466041565,0.695251465,16.4221821,8.605943,6.34252739,16.6935062,28.8723068,0.0,7693.718,7807.08838,34.188324,33.97632,33.9283943,229.898926,33.7361336,33.665966,211.383652,34.0375481,34.29365,232.904648
normal,29100,995.686035,26935.9336,5769606.905,30.72674,30.6549358,-1.97711027,15.5788221,53.75891,45.19096,0.468170166,0.6995428,16.5510445,8.415738,5.991183,16.8068752,29.0815411,0.0,7692.81,7807.026,34.0578156,34.00723,33.92993,229.684967,33.713623,33.665966,212.294785,34.0375481,34.29365,232.904648
normal,29400,985.8055,26935.9336,5769606.905,32.2242775,30.7076035,-2.04942727,15.6572962,53.3563728,45.24442,0.4641147,0.6997833,16.459589,8.415299,6.298821,16.39997,28.8234482,0.0,7688.46631,7794.82471,34.0578156,34.00723,33.8945045,229.684967,33.713623,33.4195824,213.296,34.0668945,34.2569351,232.6475
normal,29700,999.2307,26935.9336,5769606.905,31.6952171,30.6472588,-1.50066209,15.6523428,52.6820335,44.6187973,0.4593772,0.6859532,16.473959,8.45270252,6.257801,16.5099773,28.8116779,0.0,7695.866,7807.953,34.0606232,34.03428,33.89258,229.390671,33.3626976,33.4195824,214.146149,34.0668945,34.2569351,232.6475
normal,30000,994.1199,26935.9336,5769606.905,30.8928528,29.4724216,-1.95157909,15.545557,52.9079628,44.99579,0.461899,0.685203552,16.408638,8.542972,6.20178652,16.3272934,28.44259,0.0,7685.43555,7798.2915,33.80224,33.8682327,33.8631439,224.356049,33.3626976,33.5331535,214.962753,33.9372559,34.1813965,165.297943
normal,30300,1000.67517,26935.9336,5769606.905,31.1517582,29.8461456,-2.08960485,15.8000965,53.8334961,45.2457161,0.46305567,0.691314757,16.1089153,8.437488,5.87688637,15.1198111,27.7474289,0.0,7682.28662,7790.7,34.04584,33.85908,33.8615227,144.0375,33.5663567,33.5331535,215.007767,33.9372559,34.1813965,83.8490753
normal,30600,985.8407,26935.9336,5769606.905,33.70738,30.9762726,-1.09603393,15.8273554,53.4180222,44.51587,0.456947178,0.6916504,15.9588356,8.041683,6.01507854,14.4848843,26.7082233,0.0,7681.64355,7791.17041,33.8039169,33.85908,33.85884,79.63703,33.5663567,33.5002937,215.3875,33.883007,33.99121,53.8159447
normal,30900,999.3305,26935.9336,5769606.905,31.2244682,30.2221966,-2.28145838,15.8737249,54.2000351,44.8011475,0.479859,0.6555414,15.934906,8.266734,6.05210447,15.3029165,27.5182819,0.0,7695.51855,7806.883,33.8039169,33.82085,33.8586922,53.6741676,33.514698,33.5002937,215.4084,33.883007,33.99121,40.71123
normal,31200,1010.15448,26935.9336,5769606.905,32.44968,30.554388,-2.44420719,15.8422432,54.15228,45.0241356,0.4665451,0.6535492,16.2126827,8.376109,6.07577324,15.7816706,28.1589279,0.0,7701.968,7812.611,33.9177856,33.82085,33.67126,42.3368721,33.514698,33.4423332,215.789734,33.7781754,33.9922371,38.93706
normal,31500,992.3557,26935.9336,5769606.905,33.659153,31.4311,-2.39534378,15.7102842,53.3893242,45.4099121,0.467350185,0.6760203,15.9569492,8.158423,6.10965347,15.2951269,27.4421349,0.0,7685.01465,7794.85742,33.9177856,33.7094231,33.66089,40.48667,33.4459,33.4423332,211.4837,33.7781754,33.9922371,38.10249
normal,31800,997.517456,26935.9336,5769606.905,33.2177238,31.6231918,-2.455751,15.8914814,52.7233467,45.34484,0.468508273,0.6772537,15.9775848,8.280819,6.00528336,14.8736029,27.41932,0.0,7687.22656,7795.42041,33.87471,33.7599,33.6726646,39.4325676,33.4459,33.46636,182.093155,33.8435555,33.8886223,38.10249
normal,32100,987.882568,26935.9336,5769606.905,33.7426529,30.9385242,-0.950768948,15.7673864,53.1691132,45.24464,0.460139781,0.651542068,16.05383,8.395664,5.913764,15.53654,27.6717,0.0,7696.81,7802.752,33.87471,33.7627945,33.67334,39.4325676,33.5423851,33.46636,128.204758,33.8435555,33.8886223,38.0556641
normal,32400,990.0735,26935.9336,5769606.905,30.6392021,29.5846062,-2.44068313,15.9247637,52.63908,45.28979,0.460948825,0.650115967,16.34941,8.268813,5.9921937,16.0505,27.966486,0.0,7705.773,7818.059,33.9603577,33.8192749,33.7424431,38.51416,33.5423851,33.51553,71.33305,33.8728027,34.0136223,38.0556641
normal,32700,990.496948,26935.9336,5769606.905,33.0040169,30.7894135,-1.96123028,15.7127247,52.74449,44.42831,0.469915032,0.6294516,16.3730412,8.365188,6.050328,15.9264374,28.5631828,0.0,7700.22461,7812.30762,33.9603577,33.8224144,33.74629,38.51416,33.5297852,33.51553,50.76864,33.8728027,34.0136223,37.791748
normal,33000,995.6036,26935.9336,5769606.905,33.0493622,30.7679615,-2.19651532,15.9479733,53.5155029,45.3862152,0.4659348,0.628311157,16.2074852,8.450599,6.17426157,16.4214916,28.4576664,0.0,7692.615,7804.4375,33.8205948,33.82912,33.69508,38.27173,33.5297852,33.4335442,46.3351021,33.85615,34.1194344,37.791748
normal,33300,988.892334,26935.9336,5769606.905,33.77311,30.6012917,-1.774807,15.9583626,53.29778,45.08157,0.4658432,0.651229858,16.3912468,8.553073,6.25904369,16.52222,28.7990341,0.0,7699.56934,7812.737,33.8205948,33.8294945,33.6922379,38.27173,33.54624,33.4335442,44.3835945,33.85615,34.1194344,37.5770035
normal,33600,996.4306,26935.9336,5769606.905,33.1730766,31.0584049,-2.43512082,15.82061,53.7201576,45.4645081,0.467941284,0.652496338,16.3419342,8.458891,6.22740269,16.1166134,28.7730541,0.0,7689.25342,7801.308,33.88997,33.8294945,33.7179565,37.93286,33.54624,33.4187,42.56254,33.8405266,33.98892,37.5770035
normal,33900,993.232,26935.9336,5769606.905,31.9523964,31.0668545,-2.39109635,15.6420574,54.0888062,45.15923,0.467941284,0.6823977,16.31025,8.289466,6.222039,16.1033459,28.61245,0.0,7687.872,7801.305,33.88997,33.7727547,33.7193871,37.93286,33.4761734,33.4187,42.51245,33.8405266,33.98892,37.5050774
normal,34200,994.3096,26935.9336,5769606.905,31.8381958,31.4662418,-2.45373535,16.06436,53.0989037,45.27092,0.468122721,0.6840744,16.5836334,8.692022,6.25183058,16.8881931,28.9370613,0.0,7700.974,7819.414,33.8991547,33.7727547,33.7531128,37.7352066,33.4761734,33.49761,41.5798836,33.86033,33.97456,37.5050774
normal,34500,992.6052,26935.9336,5769606.905,33.1699753,30.8335285,-2.447981,15.8323374,53.20279,44.9802628,0.46723938,0.69543916,16.54693,8.524078,6.14967966,16.7703629,29.325037,0.0,7701.08,7814.88135,34.1546021,33.8244133,33.754982,37.7352066,33.58511,33.49761,40.75005,33.8614273,33.97456,37.5727539
normal,34800,984.2965,26935.9336,5769606.905,33.38313,32.20344,-2.450913,15.9750681,54.48028,45.4219627,0.464424133,0.6960678,16.62735,8.430199,6.17544842,16.581192,28.8206768,0.0,7698.93359,7812.79443,34.1546021,33.8244133,33.8367729,37.65093,33.58511,33.5741234,40.75005,33.8800125,34.09834,37.5727539
normal,35100,1002.78674,26935.9336,5769606.905,35.0883026,31.72629,-2.4401176,16.032341,52.8338928,45.3602829,0.4607701,0.6718153,16.436203,8.404265,6.180833,16.5221653,29.083971,0.0,7691.94873,7805.20752,33.8990631,33.9095726,33.84136,37.65093,33.67007,33.5741234,39.78662,33.8810539,34.09834,37.4894066
normal,35400,992.6598,26935.9336,5769606.905,31.7783165,30.8196411,-2.442579,15.80548,52.6786079,44.9370232,0.468020022,0.670463562,16.3194561,8.452449,6.34630871,16.3217945,28.8125381,0.0,7692.09961,7800.021,34.14981,33.9095726,33.8364,37.57681,33.67007,33.4501,39.78662,33.98721,34.09131,37.4894066
normal,35700,987.41095,26935.9336,5769606.905,31.15223,30.3760529,-2.45082259,15.6774473,53.31386,45.4255676,0.4660797,0.6710838,16.2459583,8.504897,6.22085762,16.4139328,28.8042049,0.0,7689.651,7801.97168,34.14981,33.90381,33.836132,37.57681,33.6583023,33.4501,39.70347,33.99292,34.09131,37.50083
normal,36000,987.1467,26935.9336,5769606.905,30.0892677,30.515274,-2.45631623,15.6277924,52.90045,44.9369736,0.46660614,0.6711426,16.39362,8.33333,6.06242847,16.68515,28.9590473,0.0,7694.67529,7807.487,34.0081329,33.90381,33.83493,37.53013,33.6583023,33.678566,39.70347,34.04536,34.03965,37.50083
normal,36300,994.8433,26935.9336,5769606.905,32.3554726,30.5769215,-2.29192066,15.8862867,54.0461922,45.0408859,0.454729438,0.663438141,16.42848,8.667272,6.165457,16.7724018,28.94787,0.0,7698.47461,7808.82568,34.0081329,33.9855957,33.8348656,37.53013,33.658886,33.678566,39.2708,34.04536,34.03965,37.4419479
normal,36600,990.7287,26935.9336,5769606.905,32.38491,30.1160583,-2.32906675,15.8891478,54.0059624,45.0248947,0.466637433,0.6630173,16.5754566,8.564422,6.23837,16.9303875,29.0771,0.0,7700.33545,7815.514,34.0209045,33.9855957,33.8131027,37.4944839,33.6623421,33.5840836,39.2708,33.89519,34.0900879,37.4684029
normal,36900,992.134033,26935.9336,5769606.905,30.9497662,30.2601986,-2.455715,15.6171465,54.6737137,44.9619255,0.471327752,0.657266557,16.5763245,8.629441,6.32274771,16.7217751,29.25775,0.0,7695.584,7810.46,34.0209045,33.8730965,33.8119164,37.4944839,33.6646,33.5840836,38.9636726,33.8870125,34.0900879,37.4856949
normal,37200,994.0368,26935.9336,5769606.905,31.48441,29.8919163,-2.45197415,15.6810074,52.5884247,44.9281044,0.4962616,0.6551285,16.5937443,8.507473,6.230533,16.8279781,29.62298,0.0,7692.248,7806.697,34.0493164,33.8730965,33.84241,37.4510269,33.6646,33.70991,40.6949234,33.92972,34.0824242,37.4856949
normal,37500,988.221558,26935.9336,5769606.905,32.5740051,30.6150379,-2.4064312,15.7549429,52.8639679,44.5764771,0.497810364,0.640345633,16.10776,7.529593,5.380872,0.0,27.54672,24.1567822,7687.02539,7789.813,34.0493164,33.8542976,33.8541031,37.4510269,33.8799324,33.70991,34.2696075,43.6976357,34.0824242,37.3514671
normal,37800,997.090637,26935.9336,5769606.905,32.5472832,29.84648,-2.22248626,15.8547068,53.16822,45.0748329,0.497810364,0.6348953,16.5335636,7.329678,5.32232666,0.0,29.2640152,25.8605385,7689.208,7793.594,34.1564178,48.68666,33.9675,36.016552,34.70039,33.741993,33.9820824,64.9512253,34.0431633,36.5018578
normal,38100,1003.72333,26935.9336,5769606.905,32.53266,30.0549068,-2.39009881,15.76955,53.2887268,44.8822479,0.495857239,0.617645,16.53939,7.39023447,5.360845,0.0,29.24624,26.11299,7690.006,7791.28174,34.1564178,61.6176338,34.0093765,35.2084465,33.8546867,33.741993,33.83804,66.10932,34.0431633,35.6784172
normal,38400,990.2201,26935.9336,5769606.905,32.8461342,30.8218079,-1.62824881,16.026,53.2968674,45.1362152,0.498062134,0.611282349,16.5345573,7.34873962,5.36533737,0.0,29.4252586,26.3487072,7695.524,7796.587,33.9020538,62.7527847,33.89757,34.361084,33.8546867,33.8631859,33.7849121,68.62133,34.12681,34.68584
normal,38700,988.343262,26935.9336,5769606.905,32.1028023,30.0187378,-1.280862,16.0171185,53.1970863,44.9499054,0.497627258,0.602306545,16.6421032,7.34003925,5.37028742,0.0,29.8227348,26.6956425,7701.23975,7807.37061,33.9020538,65.8927841,33.85635,34.361084,34.917,33.8631859,33.6588249,73.6533,34.12681,34.68584
normal,39000,990.5963,26935.9336,5769606.905,32.2150078,30.129488,0.8811449,15.986865,53.51126,45.529213,0.494094849,0.5989914,16.7063236,7.443674,5.2507453,0.0,30.1656647,27.1349926,7693.834,7801.21875,34.1464233,72.77173,33.8506355,34.43008,39.8467979,33.56558,33.6122551,83.25785,34.128273,34.91763
normal,39300,990.9164,26935.9336,5769606.905,31.4940357,30.3522015,14.7686405,15.8310289,52.0892868,45.83576,0.5309143,0.5929984,16.61396,8.170797,6.12932253,0.0,30.378933,27.4747448,7690.669,7797.978,34.1464233,82.79663,33.8485374,34.43008,46.4403267,33.56558,33.7109871,93.6385,34.128273,34.91763
normal,39600,1020.05432,26935.9336,5769606.905,32.5325775,31.40384,20.4379387,16.1960773,53.4168472,45.80435,0.5571976,0.5905533,16.57103,8.17727,6.01738262,0.0,30.40065,27.577692,7688.627,7795.496,34.17711,93.101,33.9074554,34.3901863,50.50277,33.6477051,33.75127,103.318665,34.1294937,34.8548355
normal,39900,989.834839,26935.9336,5769606.905,32.5496941,31.1399632,24.12933,15.8970594,53.70861,44.98169,0.5571976,0.581889749,16.6738949,8.100287,5.9744,0.0,30.656477,27.9378738,7692.926,7800.5083,34.17711,103.254326,33.9296379,34.3901863,53.7663727,33.6477051,33.86383,113.162315,34.1294937,34.8548355
normal,40200,1003.23456,26935.9336,5769606.905,32.97778,31.2913532,26.0824261,16.06309,53.2379532,45.1778564,0.588523865,0.57862854,16.6902084,8.24918652,6.12039566,0.0,30.9553127,28.1859131,7685.879,7793.93359,34.17607,112.506653,33.9788551,34.4706078,57.01077,33.7265625,33.9062,118.601189,34.1686058,34.8396
normal,40500,998.111267,26935.9336,5769606.905,32.3594933,31.0089378,28.4761429,15.9998894,52.4232979,46.42382,0.618248,0.5704198,16.6018543,8.041298,6.14255333,0.0,30.3959141,27.9184551,7680.19141,7788.01855,34.17607,117.235962,33.9973145,34.4706078,62.40246,33.7265625,33.8145638,120.46006,34.1686058,34.8396
normal,40800,992.3348,26935.9336,5769606.905,31.5871468,30.8767319,27.6160355,15.9738979,53.0967941,44.86072,0.618248,0.56627655,16.6557865,8.062072,6.18986464,0.0,30.3865566,27.9744053,7694.83936,7802.69775,34.2364349,119.336815,33.9697,34.28335,71.4657059,33.8441429,33.76831,121.282524,34.09077,34.7339859
normal,41100,1000.08179,26935.9336,5769606.905,33.1122131,31.3165035,21.7753468,16.09753,52.77255,42.7336769,0.6524972,0.557472765,16.583,8.120896,6.00932455,0.0,30.4577751,27.9925289,7696.83838,7804.01172,33.9736328,119.336815,33.9593773,34.28335,82.92451,33.8441429,33.71363,120.398094,34.09077,34.7339859
normal,41400,999.1771,26935.9336,5769606.905,31.1430588,30.8890781,11.3162775,16.1568775,53.31572,43.9839325,0.6817856,0.554130554,16.4466934,8.071288,5.94560862,0.0,30.4665546,28.1973171,7694.07031,7800.633,33.9736328,119.577637,33.91143,34.3531265,92.53349,33.5622559,33.69287,121.028275,34.1660652,34.67451
normal,41700,997.119934,26935.9336,5769606.905,31.9116611,29.9434834,4.323914,15.9191761,52.5207367,45.5471649,0.6817856,0.542222142,16.32313,7.890647,5.77813339,0.0,30.42727,28.1918182,7694.977,7801.51758,33.8404922,119.617332,33.8935547,34.3531265,96.31699,33.5622559,33.5710945,121.263237,34.1660652,34.67451
normal,42000,999.735168,26935.9336,5769606.905,32.29545,31.543335,-1.80951238,16.0516281,53.139904,44.66027,0.6746826,0.537834167,16.3018284,8.061891,5.943639,0.0,30.3613911,28.3268356,7689.80225,7796.29541,33.8404922,119.617332,33.8077278,34.2020035,97.97642,33.4055176,33.5262222,120.336479,34.0847664,34.5114746
normal,42300,995.7815,26935.9336,5769606.905,32.5617752,30.1287,-0.686171234,15.8396244,52.5387039,44.7099953,0.7067871,0.5283035,16.2490311,7.91087055,5.923217,0.0,30.9584389,28.8407612,7685.625,7794.4,33.9776154,119.730614,33.77427,34.2020035,98.777,33.4055176,33.55734,120.336479,34.0847664,34.5114746
normal,42600,1009.37714,26935.9336,5769606.905,31.96759,30.8471432,-0.300136268,16.0084972,53.40258,45.3538361,0.7130848,0.524704,16.2658463,8.044105,6.092757,0.0,30.7990456,29.2799435,7693.399,7799.064,33.9776154,119.730614,33.7729874,34.12129,98.777,33.4453125,33.56909,120.155518,33.96304,34.46538
normal,42900,1000.80573,26935.9336,5769606.905,33.502655,30.795763,1.79627526,16.1070385,52.6039047,44.88857,0.7138158,0.485023141,16.3571186,8.174768,6.037309,0.0,31.2213688,29.7342968,7698.453,7806.8877,33.8863525,119.461914,33.77251,34.12129,99.3939,33.4453125,33.6006165,120.155518,33.96304,34.46538
normal,43200,1006.33386,26935.9336,5769606.905,31.5014057,30.4790154,2.153006,15.9876814,53.41995,44.9204025,0.711303,0.4701233,16.5014038,8.189742,6.172934,0.0,31.6530075,30.158186,7698.456,7807.825,33.8863525,119.461914,33.7459946,34.06841,99.3939,33.5347672,33.6124535,121.731171,33.9501,34.4532242
normal,43500,966.5824,26935.9336,5769606.905,32.0305557,30.3249912,4.10943365,15.7229443,52.35656,45.91382,0.7117136,0.495446831,13.9338684,6.90524149,5.125753,0.0,24.31653,23.4375134,7576.41357,7666.53027,33.62825,121.788933,33.7360344,34.06841,99.39239,33.5347672,33.407917,127.731705,33.9501,34.4532242
