role,offset_seconds,LIT_802,LIT_806,PDIT_830,PIC_807_IN,TE_820,TE_830,TE_831,TE_832,TE_833,TE_834,TE_835,TIT_806,TIT_809,VT_812X,VT_812Y,VT_813X,VT_813Y,VT_814X,VT_814Y,VT_815X,VT_815Y,VT_830,VT_831,XT_829,ZT_827,ZT_828
test-0,345300.0,30.43889,50.8884239,3.19443631,5.740595,77.9961548,68.99625,54.9974022,56.9978943,62.99936,62.99936,62.99936,40.8625679,101.407715,11.9161234,12.0125837,13.9986849,21.4607868,19.8122921,16.6632786,23.6396389,9.68642,2.92602682,2.86790943,4996.91748,-0.09335655,0.001677844
test-0,345600.0,30.4092674,47.4134026,3.21430635,5.74641132,77.9961548,68.99625,54.9974022,56.9978943,62.01048,62.99936,62.99936,40.9455948,101.227493,11.7249947,12.1075954,13.8058882,21.40895,19.6675,16.2282181,23.3970146,9.929883,3.10015059,2.985267,4996.90234,-0.09366297,0.001435157
test-0,345900.0,30.5832176,44.9823456,3.21094513,5.746381,77.9961548,68.99625,54.9974022,56.9978943,62.99936,62.99936,62.99936,41.0723343,101.2487,11.7235308,12.0119448,13.6603794,21.3144226,19.5701485,16.132225,23.4470749,9.930096,3.00354552,2.86773825,4995.819,-0.0935999,0.001495923
test-0,346200.0,30.4965725,41.5116,3.18610954,5.75215864,77.9961548,68.99625,54.9974022,56.9978943,62.99936,62.99936,62.99936,40.9458427,101.104149,11.9159517,12.108552,13.9025412,21.5569153,19.7666721,16.4204826,23.6394882,9.92888,2.77140069,2.84782,4995.82227,-0.09384401,0.001434326
test-0,346500.0,30.5841179,36.73986,3.19513655,5.75794554,77.9961548,68.99625,54.9974022,56.9978943,62.00077,62.99936,62.99936,40.8409081,101.1402,11.9157534,11.9666862,13.8065739,21.3656178,19.7662621,16.37413,23.59366,9.783104,2.98394728,2.829372,4995.823,-0.0935402,0.001434566
test-0,346800.0,30.7559566,41.1918221,3.192551,5.75215864,77.9961548,68.99625,54.9974022,56.9978943,62.99936,62.99936,62.99936,40.85539,101.248634,11.8658247,12.0626478,13.9035778,21.5571842,19.8126183,16.52163,23.6396389,9.882963,2.983159,2.867538,4996.9126,-0.093540065,0.001616325
test-0,347100.0,30.3524952,59.42709,3.21239352,5.743486,77.9961548,68.99625,54.9974022,56.9978943,62.99936,62.99936,62.99936,40.974678,101.33535,11.7697191,12.0626974,13.7564754,21.3147736,19.8123627,16.3244839,23.59398,10.024683,3.08053422,2.945089,4997.82764,-0.093599945,0.001373454
test-0,347400.0,30.35284,56.78843,3.20267367,5.75213671,77.9961548,68.99625,54.9974022,56.9978943,62.99936,62.99936,62.99936,41.075985,101.14743,11.5770063,11.9157619,13.5145082,21.5565777,19.5698223,15.9861469,23.255106,10.1721811,2.98372912,2.88676119,4995.819,-0.09366131,0.001434786
test-0,347700.0,30.3532963,54.1751328,3.206229,5.75502443,77.9961548,68.99625,54.9974022,56.9978943,62.99936,62.99936,62.99936,41.00008,101.104027,11.6277723,12.0123262,13.7562189,21.55675,19.6201077,16.1771812,23.2548637,10.1207829,2.92577553,2.8287878,4996.912,-0.093844414,0.001190186
test-0,348000.0,30.468092,50.6861,3.20088673,5.75504351,77.9961548,68.99625,54.9974022,56.9978943,62.99936,62.99936,62.99936,40.95308,101.219955,11.9661617,12.0122309,13.8523512,21.5566158,19.7164822,16.5664158,23.6395054,9.782854,2.86814523,2.75158238,4997.83057,-0.0937227,0.001251044
test-0,348300.0,30.4106827,46.9721031,3.19158459,5.749286,77.9961548,68.99625,54.9974022,56.9978943,62.99936,62.99936,62.99936,40.87346,101.277634,11.916316,12.107193,14.0491962,21.6071053,19.7678642,16.567667,23.59419,9.73799,2.964592,2.887895,4995.82666,-0.093843974,0.001250779
test-0,348600.0,30.4106731,42.5739555,3.18519568,5.7434783,77.9961548,68.99625,54.9974022,56.9978943,62.99936,62.99936,62.99936,40.95295,101.306725,11.9159517,12.10724,13.8106861,21.4082031,19.6672058,16.4697628,23.54458,9.687653,2.98353934,2.830306,4996.894,-0.094026215,0.00124861
test-0,348900.0,30.5262661,40.6429024,3.20261955,5.75215864,77.9961548,68.99625,54.9974022,56.9978943,62.99936,62.99936,62.99936,41.0397568,101.371582,11.9159517,12.012085,13.8070526,21.5111217,19.7668381,16.4206467,23.5940075,9.783037,2.983885,2.906761,4995.82227,-0.09384401,0.001312256
test-0,349200.0,30.55359,37.3807449,3.19618034,5.749265,77.9961548,68.99625,54.9974022,56.9978943,62.99936,62.99936,62.99936,41.1301346,101.400291,11.9663076,12.0626211,13.8067541,21.6069069,19.7670174,16.5669727,23.6396389,9.883221,2.94511414,2.81021953,4996.913,-0.093723305,0.001494401
test-0,349500.0,30.6405125,38.59831,3.208069,5.749265,77.9961548,68.99625,54.9974022,56.9978943,62.99936,62.99936,62.99936,41.1374855,101.328293,12.0119381,12.1581049,14.0946655,21.36463,19.7671452,16.4711475,23.5435028,9.540863,2.8876102,2.84857464,4996.914,-0.09347879,0.001434522
test-0,349800.0,30.1518631,58.9616547,3.19871163,5.75215864,77.9961548,68.99625,54.9974022,56.9978943,62.99936,62.99936,62.99936,41.1266747,101.429543,11.966115,12.012085,14.0493717,21.3644829,19.7668381,16.6176968,23.4980946,9.686944,3.003337,2.944814,4996.913,-0.09378291,0.001312724
test-0,350100.0,30.4962959,55.9163933,3.19868541,5.75214434,77.9961548,68.99625,54.9974022,56.9978943,62.99936,62.99936,62.99936,41.1157837,101.480217,12.0118618,12.0118618,13.9031754,21.4601479,19.7665939,16.6631069,23.4977264,9.782018,2.94485044,2.94494343,4997.82861,-0.093844116,0.001311959
test-0,350400.0,30.5835018,53.07996,3.19186425,5.74928141,77.9961548,68.99625,54.9974022,56.9978943,62.99936,62.99936,62.99936,41.1627579,101.51638,12.01155,12.01155,13.9032421,21.4614315,19.8120823,16.7589836,23.5429668,9.782454,3.079981,2.925962,4996.91748,-0.09372302,0.001250881
test-0,350700.0,30.64116,50.04609,3.18830824,5.746384,77.9961548,68.99625,54.9974022,56.9978943,62.99936,62.99936,62.99936,41.24237,101.552513,11.9159517,11.9660921,14.0485678,21.60689,19.7666225,16.66291,23.5435028,9.590226,2.71334434,2.77091384,4996.91748,-0.09372234,0.001434326
test-0,351000.0,30.52568,45.44829,3.205146,5.74927664,77.9961548,68.99625,54.9974022,56.9978943,62.99936,62.99936,62.99936,41.2063179,101.545311,11.9161472,12.0622454,14.1447582,21.6521358,19.6663246,16.6631069,23.49753,9.640601,2.71369815,2.81021714,4996.91748,-0.09347868,0.001312968
test-0,351300.0,30.4396172,41.28756,3.19891429,5.749265,77.9961548,68.99625,54.9974022,56.9978943,62.99936,62.99936,62.99936,41.17389,101.545441,11.9663076,11.9164982,13.9530621,21.5104275,19.7662926,16.618372,23.3981075,9.685533,2.88768029,2.84835529,4995.819,-0.093782716,0.001433664
test-0,351600.0,30.4675064,39.1406326,3.19545,5.755052,77.9961548,68.99625,54.9974022,56.9978943,62.99936,62.99936,62.99936,41.2062225,101.552513,11.9663076,11.9153957,14.0489187,21.5111046,19.7665462,16.6173286,23.59329,9.686853,2.848365,2.732785,4995.82227,-0.09372199,0.001434679
test-0,351900.0,30.4390926,35.47189,3.20195413,5.749265,77.9961548,68.99625,54.9974022,56.9978943,62.99936,62.99936,62.99936,41.1989975,101.6321,11.8654337,11.7691193,14.1453285,21.4100952,19.7164822,16.66345,23.35176,9.833243,2.887051,2.77128768,4996.91748,-0.0934176,0.001556179
test-0,352200.0,30.4954948,57.44355,3.18616319,5.74924564,77.9961548,68.99625,54.9974022,56.9978943,62.99936,62.99936,62.99936,41.1266556,101.5813,11.8652887,11.8185244,14.145668,21.2699833,19.6206589,16.75924,23.4977264,9.685928,2.80972958,2.809858,4995.819,-0.09347902,0.001677645
test-0,352500.0,30.4687958,57.42498,3.18105721,5.749276,77.9961548,68.99625,54.9974022,56.9978943,62.99936,62.99936,62.99936,41.0579147,101.415024,11.8198195,11.628087,14.1447773,21.2190971,19.7164822,16.66347,23.44756,9.782536,2.94467139,2.92574358,4996.91748,-0.09360004,0.001495132
test-0,352800.0,30.6695251,54.3563347,3.18177962,5.75213528,77.9961548,68.99625,54.9974022,56.9978943,62.99936,62.99936,62.99936,41.0578575,101.371559,11.9163427,11.9664936,13.952857,21.41067,19.7168732,16.4216728,23.4981174,9.686781,2.88736725,2.829382,4995.819,-0.093539484,0.001677723
test-0,353100.0,30.6132717,51.7535248,3.19078636,5.75213146,77.9961548,68.99625,54.9974022,56.9978943,62.99936,62.99936,62.99936,41.0977,101.29213,11.8198195,12.0118713,13.7557707,21.605526,19.5709114,16.4204826,23.59341,10.0244341,2.81125426,2.752421,4996.91748,-0.09341717,0.001678467
test-0,353400.0,30.49736,46.7495956,3.20874333,5.749265,77.9961548,68.99625,54.9974022,56.9978943,62.99936,62.99936,62.99936,41.1881027,101.342735,11.8655968,12.2082949,13.7564373,21.65205,19.6663456,16.2290516,23.5938587,9.781876,2.81083083,2.77150035,4995.82373,-0.0935395,0.001373027
test-0,353700.0,30.7558632,41.22537,3.20441985,5.74637175,77.9961548,68.99625,54.9974022,56.9978943,62.99936,62.99936,62.99936,41.1809,101.255905,11.67333,12.1582155,13.7102518,21.5093327,19.6201611,16.1775036,23.396843,9.979553,3.00371027,2.79037118,4996.91357,-0.09360027,0.001434554
test-0,354000.0,30.4100552,39.5718079,3.21127534,5.74638176,77.9961548,68.99625,54.9974022,56.9978943,62.99936,62.99936,62.99936,41.1483841,101.198166,11.5771961,11.86594,13.659585,21.5103016,19.6659718,16.0819,23.2549343,10.2677956,3.08031583,2.94464087,4996.91357,-0.09366131,0.001373707
test-0,354300.0,30.64056,36.2669525,3.18463469,5.75211,77.9961548,68.99625,54.9974022,56.9978943,62.99936,62.99936,62.99936,41.0942039,101.1977,11.6283207,11.9663076,13.8041162,21.60219,19.5258312,15.9438114,23.1118412,10.1709747,3.01992655,2.86537814,4996.91748,-0.093841344,0.001254293
test-0,354600.0,30.78221,44.7319221,3.19546938,5.743505,77.9961548,68.99625,54.9974022,56.9978943,62.99936,62.99936,62.99936,41.0795822,101.154861,11.5767326,11.9644966,13.7099762,21.5572128,19.5255241,15.9869432,23.30046,10.1727037,3.00324368,2.90581417,4996.91748,-0.09378282,0.001310571
test-0,354900.0,30.2987347,59.1746635,3.206155,5.749265,77.9961548,68.99625,54.9974022,56.9978943,62.99936,62.99936,62.99936,41.0903969,101.212395,11.7227678,11.9649105,13.7553015,21.51141,19.5690765,16.1311665,23.1553535,9.930115,2.96616888,2.84925365,4995.829,-0.093722925,0.001372127
test-0,355200.0,30.3817558,55.2579,3.19080877,5.74639,77.9961548,68.99625,54.9974022,56.9978943,62.99936,62.99936,62.99936,41.09771,101.284569,11.7236853,12.0122433,13.7559175,21.6066456,19.6200485,16.2277584,23.30074,10.1207161,2.98388743,2.906644,4995.82227,-0.093844794,0.001190186
test-0,355500.0,30.640152,50.45031,3.185679,5.749253,77.9961548,68.99625,54.9974022,56.9978943,62.99936,62.99936,62.99936,41.1700058,101.198067,11.5771961,11.7705135,13.6600847,21.4608326,19.4742775,16.0357342,23.2043324,10.122098,2.88763952,2.867977,4996.91748,-0.093843885,0.001250956
test-0,355800.0,30.49572,46.9756966,3.17853642,5.755052,77.9961548,68.99625,54.9974022,56.9978943,62.99936,62.99936,62.99936,41.2134628,101.2342,11.6729517,12.0117064,13.56415,21.51135,19.4286423,16.081728,23.3506622,10.267952,2.925809,2.944505,4995.823,-0.09390545,0.001008041
test-0,356100.0,30.47028,44.3187561,3.18768764,5.755018,77.9961548,68.99625,54.9974022,56.9978943,62.99936,62.99936,62.99936,41.1953545,101.298584,11.7236853,12.1071014,13.6154251,21.6517658,19.5716972,16.1784477,23.3512383,10.0264482,3.00333166,3.04080558,4995.819,-0.09372377,0.001251221
test-0,356400.0,30.5267963,39.7809525,3.20564079,5.749265,77.9961548,68.99625,54.9974022,56.9978943,62.99936,62.99936,62.99936,41.22408,101.306824,11.67333,11.9165335,13.7551079,21.50928,19.569994,16.1320839,23.2545242,10.17182,3.003105,2.943025,4996.91748,-0.093662016,0.001494656
test-0,356700.0,30.23822,36.5227966,3.190726,5.755052,77.9961548,68.99625,54.9974022,56.9978943,62.99936,62.99936,62.99936,41.3472481,101.328194,11.5773678,12.0619421,13.71044,21.41026,19.5698376,16.0356236,23.2050762,10.222003,2.94510365,2.84794259,4996.91748,-0.093417585,0.001495361
test-0,357000.0,30.72628,49.23774,3.188953,5.75215864,77.9961548,68.99625,54.9974022,56.9978943,62.99936,62.99936,62.99936,41.3689575,101.42231,11.67333,12.0622025,13.7106562,21.6071053,19.6659126,16.1774082,23.351,10.1711273,2.964415,2.77126479,4995.824,-0.09384384,0.001251221
test-0,357300.0,30.66559,59.3617744,3.20300341,5.74938726,77.9961548,68.99625,54.9974022,56.9978943,62.99936,62.99936,62.99936,41.361496,101.364746,11.5279016,11.8218441,13.6143074,21.3624573,19.4738617,15.9866562,23.2016621,10.1749058,2.965275,2.90606833,4996.91748,-0.09378467,0.001071972
test-0,357600.0,30.4106674,55.04917,3.20151925,5.74637175,77.9961548,68.99625,54.9974022,56.9978943,62.99936,62.99936,62.99936,41.38341,101.277817,11.4810638,11.6731367,13.5135956,21.5559349,19.37773,15.8900833,23.0122681,10.3180943,2.790565,2.674349,4995.82373,-0.09396545,0.001190444
test-0,357900.0,30.410305,51.98095,3.18357921,5.75214624,77.9961548,68.99625,54.9974022,56.9978943,62.99936,62.99936,62.99936,41.29672,101.17643,11.4812622,11.6735487,13.71044,21.55675,19.427866,15.9853973,23.0578442,10.2675352,2.906551,2.78982067,4995.82373,-0.09390519,0.001251485
test-0,358200.0,30.7851372,48.0788651,3.207003,5.75214529,77.9961548,68.99625,54.9974022,56.9978943,62.99936,62.99936,62.99936,41.1448174,101.096924,11.43094,11.5771961,13.564393,21.3644829,19.13622,15.7438784,22.8165436,10.1720514,2.98421383,2.75151372,4998.923,-0.09390629,0.001189905
test-0,358500.0,30.43886,43.2479477,3.207647,5.755039,77.9961548,68.99625,54.9974022,56.9978943,62.99936,62.99936,62.99936,41.06518,100.981125,11.5268412,11.9152927,13.5641785,21.510973,19.3275986,15.9400234,23.0126877,10.1724787,3.04184651,2.75185442,4996.91748,-0.093905725,0.001250397
test-0,358800.0,30.6977,38.93679,3.19684958,5.74927568,77.9961548,68.99625,54.9974022,56.9978943,62.99936,62.99936,62.99936,41.0434456,100.944946,11.4810638,11.724206,13.8060369,21.4116859,19.2315922,15.9852428,23.0121288,10.1728935,2.88669586,2.75110364,4995.819,-0.09396559,0.001251221
test-0,359100.0,30.410696,36.3732758,3.18434286,5.74637175,77.9961548,68.99625,54.9974022,56.9978943,62.99936,62.99936,62.99936,41.0181961,100.9593,11.5765467,11.7698889,13.6596584,21.268774,19.3275948,16.0810986,23.1086159,10.3174353,2.94477916,2.90637064,4995.819,-0.094088286,0.001129421
test-0,359400.0,30.3528519,44.65805,3.18539882,5.74927855,77.9961548,68.99625,54.9974022,56.9978943,62.99936,62.99936,62.99936,40.89891,100.908791,11.4810638,11.723896,13.7099972,21.41049,19.6650333,16.0815182,23.1086159,10.2219429,2.80981255,2.770814,4996.91748,-0.09402752,0.001129431
test-0,359700.0,30.4686241,59.1883545,3.200095,5.749265,77.9961548,68.99625,54.9974022,56.9978943,62.99936,62.99936,62.99936,40.8192368,100.850883,11.5768089,11.9153614,13.6602879,21.36487,19.52383,16.0355644,23.2547,10.1720228,2.868678,2.77131438,4996.926,-0.09414934,0.001190186
test-0,360000.0,30.2716846,55.21691,3.19389033,5.746424,77.9961548,68.99625,54.9974022,56.9978943,62.99936,62.99936,62.99936,40.743515,100.865189,11.5771961,11.86651,13.6160526,21.41026,19.5709076,16.129425,23.2532787,10.2221746,2.8856523,2.79086113,4995.819,-0.0941518,0.00100708
test-0,360300.0,30.6120377,51.5496368,3.193711,5.75215864,77.9961548,68.99625,54.9974022,56.9978943,62.99936,62.99936,62.99936,40.6999054,100.872444,11.6735735,12.0621977,13.71044,21.314127,19.5704575,16.0821915,23.35146,9.980239,3.02154613,2.84748769,4995.819,-0.09408826,0.00094575
test-0,360600.0,30.5260448,46.1081657,3.2044642,5.755052,77.9961548,68.99625,54.9974022,56.9978943,62.99936,62.99936,62.99936,40.6528625,100.836388,11.67375,12.0118847,13.6149273,21.2689686,19.3789883,16.0819473,23.2553062,10.3166084,3.00319123,2.906295,4995.82764,-0.09408802,0.000885809
test-0,360900.0,30.324955,43.7040253,3.19726753,5.746398,76.9982,68.99625,54.9974022,56.9978943,61.9968262,62.99936,62.99936,40.558876,100.800285,11.6281958,11.91618,13.7106466,21.3136921,19.3790359,16.0372581,23.2559757,10.0248957,3.00325561,2.77134323,4997.82373,-0.094149865,0.000946874
test-0,361200.0,30.52482,39.56754,3.193676,5.752145,76.9982,68.99625,54.9974022,56.9978943,61.9968262,62.99936,62.99936,40.4286461,100.641319,11.7229824,12.061738,13.7109013,21.3150711,19.6198883,16.1774,23.350996,10.0262756,2.88798141,2.8294394,4995.834,-0.09414988,0.001250049
test-0,361500.0,30.5256767,35.2449226,3.212417,5.75215864,76.9982,68.99625,54.9974022,56.9978943,61.9968262,62.99936,62.99936,40.3381577,100.547188,11.67333,12.0114937,13.8513908,21.5563622,19.6661282,16.17729,23.3516254,9.979553,3.003704,2.67504334,4996.91748,-0.09396673,0.001250974
test-0,361800.0,30.7562943,58.73501,3.21309376,5.74925327,76.9982,68.99625,54.9974022,56.9978943,61.9968262,62.99936,62.99936,40.2984467,100.583145,11.8198195,12.1577663,13.8523512,21.3648872,19.66634,16.1790924,23.3972263,9.783323,2.84814,2.79007459,4996.91748,-0.09439245,0.001067859
test-0,362100.0,30.5548878,57.1889038,3.21160626,5.749265,76.9982,68.99625,54.9974022,56.9978943,61.9968262,62.99936,62.99936,40.2297859,100.525223,11.8192873,11.91623,13.71044,21.4603367,19.3790722,16.1318054,23.497448,10.0245457,2.88790774,2.79069066,4995.819,-0.094210625,0.001128813
test-0,362400.0,30.554285,53.7156868,3.196537,5.752144,76.9982,68.99625,54.9974022,56.9978943,61.9968262,62.99936,62.99936,40.2368622,100.633728,11.8193293,12.1072388,13.8528652,21.5582428,19.6658955,16.3241177,23.447628,9.979787,2.96477222,2.88685274,4994.91357,-0.094210625,0.00100708
test-0,362700.0,30.2968254,50.8826866,3.221778,5.749304,76.9982,68.99625,54.9974022,56.9978943,61.9968262,62.99936,62.99936,40.16107,100.496262,11.915616,11.9169283,13.8533278,21.5112782,19.7668381,16.3246861,23.6399746,9.832423,2.84853172,2.79080081,4997.81934,-0.09445395,0.001006266
test-0,363000.0,30.3829746,45.6777229,3.21462059,5.75214434,76.9982,68.99625,54.9974022,56.9978943,61.9968262,62.99936,62.99936,40.1681824,100.633881,11.9159517,12.1079931,13.9528141,21.5560265,19.71576,16.37518,23.5940838,9.685628,2.771938,2.69411969,4996.90771,-0.0945161,0.000762939
test-0,363300.0,30.8429432,42.6102333,3.21272731,5.752136,76.9982,68.99625,54.9974022,56.9978943,61.9968262,62.99936,62.99936,40.0814056,100.583176,11.9163265,12.0618706,13.8067522,21.6067314,19.7166786,16.4710369,23.6394615,9.686772,2.73262119,2.67441,4997.833,-0.094455004,0.00088501
test-0,363600.0,30.41102,40.205307,3.19870687,5.74925327,76.9982,68.99625,54.9974022,56.9978943,61.9968262,62.99936,62.99936,40.345314,100.7205,11.8660164,11.9161615,13.852561,21.6064949,19.7666283,16.2795849,23.59405,10.11986,2.84814,2.79031682,4997.829,-0.0945158,0.000884501
test-0,363900.0,30.4676914,36.5214958,3.207002,5.74061966,76.9982,68.99625,54.9974022,56.9978943,61.9968262,62.99936,62.99936,40.4792252,100.742287,11.77064,12.0620546,13.6168289,21.4100761,19.7164822,16.2795486,23.3981934,9.882443,2.92549562,2.770768,4996.86865,-0.09451605,0.000885501
test-0,364200.0,30.4115353,45.2835464,3.19083333,5.75213575,76.9982,68.99625,54.9974022,56.9978943,61.9968262,62.99936,62.99936,40.4611,100.677162,11.5773945,11.9159517,13.71062,21.3139477,19.5701923,16.081728,23.3512383,10.2221746,2.925809,2.75154972,4996.91748,-0.094942145,0.000519279
test-0,364500.0,30.4977551,59.59142,3.18975854,5.74350834,76.9982,68.99625,54.9974022,56.9978943,61.9968262,62.99936,62.99936,40.56957,100.872475,11.9164486,12.0626774,13.8528709,21.3654766,19.7663174,16.5201778,23.6394024,9.782472,2.86857581,2.73276854,4996.91162,-0.09500351,0.000458394
test-0,364800.0,30.4953747,56.3186569,3.192512,5.74928,76.9982,68.99625,54.9974022,56.9978943,61.9968262,62.99936,62.99936,40.6239357,100.894295,12.012085,12.012085,13.9993334,21.7528419,19.71674,16.6168365,23.5938587,9.782967,2.86757779,2.80929518,4996.91748,-0.094944045,0.000457764
test-0,365100.0,30.4961815,52.6223145,3.19116879,5.752136,76.9982,68.99625,54.9974022,56.9978943,61.9968262,62.99936,62.99936,40.595005,100.857948,11.9161482,12.1080408,13.9526691,21.4098854,19.6661282,16.5206242,23.6392651,9.640797,2.69416571,2.75154686,4996.91748,-0.09476024,0.000701191
test-0,365400.0,30.4971714,47.8496857,3.19260788,5.746403,76.9982,68.99625,54.9974022,56.9978943,61.9968262,62.99936,62.99936,40.6817131,100.98085,11.9159517,12.1585741,13.7565651,21.6057053,19.7166634,16.5210133,23.6394749,9.782197,2.887191,2.73223829,4995.819,-0.09475978,0.000458423
test-0,365700.0,30.6133633,45.41605,3.21035028,5.74930334,76.9982,68.99625,54.9974022,56.9978943,61.9968262,62.99936,62.99936,40.7141266,100.973923,11.96564,12.1076126,13.8523512,21.2715645,19.76617,16.37598,23.54417,9.689185,2.81152916,2.79170227,4996.92969,-0.09493906,0.000580643
test-0,366000.0,30.5546112,42.60987,3.19440436,5.752147,76.9982,68.99625,54.9974022,56.9978943,61.9968262,62.99936,62.99936,40.7324333,100.980942,11.9161549,11.9663076,13.8059826,21.4106655,19.71589,16.37432,23.54389,9.687167,2.81038237,2.8287518,4996.91748,-0.09488158,0.000519045
